You may check your phone’s screen time settings for a more accurate estimate. Round to the nearest whole number - Number of hours",What are your top 3 reasons for using media (other than messaging)? (Select 3) - Selected Choice,What are your top 3 reasons for using media (other than messaging)? (Select 3) - Other (please specify): - Text,I browse my social media feed to see posts and updates from others.,"I view other users' profiles and the content they share. (e.g., influencers, friends, celebrities)",I read comments on other people’s posts.,"I watch stories, reels, shorts, or similar content posted by others.",I create my own original content for social media.,"I post photos, videos, stories, or other content on social media.","I share, repost, or recommend content to others.","I comment on, reply to, or interact with other people’s posts.",Which of the following statements best describes how much you know about deepfakes?,This is an attention check. Please select ‘Unlikely.’,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,"I know how to use search engines (e.g., Google, Bing, etc.) to find the information I need online.","I understand the political, economic, and social meanings behind media content.",I understand the different opinions and perspectives shared by others in the media.,"Beyond basic phone use, I use hardware (e.g., camera, microphone, lighting, etc.) and/or software (e.g., photo editing apps, Adobe, CapCut, Canva, Audacity, etc.) to create or edit social media content.","I regularly share posts, photos, videos, or other content on social media.","I regularly interact with other users by commenting on, replying to, or reacting to their posts.","I share my opinions and/or participate in online discussions in ways that can influence, inform, or 
challenge the thoughts of other people.","When I post or comment online, I try to consider different viewpoints about the 
topic.",I interact and/or collaborate with different people online to share ideas or achieve a common goal.,I compare information from different sources before deciding what to believe.,"I think critically about media content by comparing it with my own knowledge, opinions, and 
experiences.","I evaluate whether information in the media is accurate, reliable, and trustworthy.","I believe that [social media platform] takes users’ exposure to misinformation seriously.

11/07/2026 09:34,11/07/2026 09:40,0,64,370,0,18/07/2026 09:40,R_1eUz2rLLWFPCZhA,anonymous,EN,0.200000003,,"1,2,3",1,19,2,2,,3,3,3,3,3,4,"1,2,3,4,5,6,7,8,9,10",12,"1,2,3",,3,3,3,3,3,3,3,3,2,2,2,5,2,4,2,5,,,,,1,3,1,5,1,2,,,,,,,,,,,,,,,,,,,,,6,
11/07/2026 10:22,11/07/2026 10:23,0,13,44,0,18/07/2026 10:23,R_1fdDgM03vgPYIof,anonymous,EN,1,,"1,2,3",2,19,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 10:26,11/07/2026 10:28,0,3,74,0,18/07/2026 10:28,R_R8hT94qQkhZdoEV,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 10:32,11/07/2026 10:32,0,3,3,0,18/07/2026 10:32,R_1jfRHIxfKpfQIEb,anonymous,EN,0.600000024,TRUE,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 10:34,11/07/2026 10:38,0,41,260,0,18/07/2026 10:38,R_xfM84RcBPb5BOfv,anonymous,EN,1,TRUE,"1,2,3",2,26,6,11,,3,3,3,3,3,2,"2,4,6",3,"1,3,8",,3,3,3,3,3,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 11:53,11/07/2026 11:54,0,12,56,0,18/07/2026 11:54,R_1NDhuApZING47wo,anonymous,EN,0.899999976,TRUE,"1,2,3",3,18,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 12:38,11/07/2026 12:38,0,3,15,0,18/07/2026 12:38,R_1ody5Hf5L51LhKs,anonymous,EN,0.600000024,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 12:45,11/07/2026 12:46,0,3,82,0,18/07/2026 12:46,R_2YbaoIi6Ypp1lqv,anonymous,EN,0.800000012,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
18/07/2026 12:51,18/07/2026 13:02,0,100,656,1,18/07/2026 13:02,R_RtBrHFaBP1obv7r,anonymous,EN,0.800000012,,"1,2,3",2,20,4,2,,4,4,3,3,4,5,"1,4,6,7,9,10",4,"1,5,6",,4,3,2,3,3,4,4,3,2,2,2,4,2,3,1,3,2,3,1,4,1,3,2,2,2,2,5,5,4,5,4,4,4,4,4,4,5,4,3,3,4,3,4,4,4,5,5,5Custom Value
11/07/2026 13:20,11/07/2026 13:20,0,3,5,0,18/07/2026 13:20,R_3O1jaRushfz75aK,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 13:23,11/07/2026 13:24,0,13,61,0,18/07/2026 13:24,R_26gcUfeeKea85i2,anonymous,EN,1,,"1,2,3",2,19,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 13:27,11/07/2026 13:28,0,13,69,0,18/07/2026 13:29,R_YaJRvYs0k27VV5f,anonymous,EN,1,,"1,2,3",1,23,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 13:26,11/07/2026 13:29,0,40,219,0,18/07/2026 13:29,R_2R9etySG4dd7xf9,anonymous,EN,0.600000024,,"1,2,3",2,20,1,11,,3,3,5,2,3,5,"1,4,7,9,10",12,"1,5,7",,5,3,3,5,1,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 13:28,11/07/2026 13:34,0,90,316,0,18/07/2026 13:34,R_eXIJWbAkrrRLb0J,anonymous,EN,1,,"1,2,3",2,19,1,3,,4,4,4,4,5,3,"1,2,3,4,6,7,8,9,10",8,"6,7,9",,4,4,4,4,4,4,4,3,3,2,1,5,2,2,2,3,2,5,1,5,1,3,1,2,1,3,5,3,4,5,5,3,3,2,2,4,3,3,,,,,,,,,7,
11/07/2026 13:30,11/07/2026 13:39,0,90,577,0,18/07/2026 13:39,R_3fDnfpZPzKjXCJr,anonymous,EN,1,,"1,2,3",2,24,5,3,,5,5,4,3,5,5,"1,4,6,7,8,9,10",5,"7,9,10",,4,3,3,5,5,5,5,5,3,2,2,5,1,3,1,4,2,4,1,4,1,2,1,3,1,4,5,5,5,5,5,5,3,4,4,5,5,5,,,,,,,,,6,
11/07/2026 13:36,11/07/2026 13:40,0,90,241,0,18/07/2026 13:40,R_27HbAcjZo2IT18c,anonymous,EN,1,,"1,2,3",1,20,2,3,,2,4,3,2,3,4,1,3,"3,4,9",,4,4,3,4,4,4,3,5,4,4,1,4,2,2,1,4,2,3,2,2,1,3,1,5,1,4,4,4,5,3,4,3,3,2,3,3,4,5,,,,,,,,,5,
11/07/2026 13:40,11/07/2026 13:40,0,3,10,0,18/07/2026 13:40,R_2AG7II6c5L4gfIi,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 13:46,11/07/2026 13:49,0,26,168,0,18/07/2026 13:49,R_1jHbh7t7BmKANY2,anonymous,EN,1,,"1,2,3",2,21,3,3,,5,2,4,4,4,5,"1,4,7,8,9,10",6,"1,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 13:53,11/07/2026 13:53,0,3,28,0,18/07/2026 13:53,R_2ZVacOMhV4a1eU3,anonymous,EN,0.600000024,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 14:02,11/07/2026 14:14,0,56,725,0,18/07/2026 14:14,R_2VPWWHMIsV8sioA,anonymous,EN,0.300000012,,"1,2,3",2,18,1,6,,4,5,4,5,4,5,"1,2,3,4,5,6,7,8,9,10",9,"2,7,8",,3,4,3,3,2,4,5,3,5,2,2,5,,,,,,,1,3,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,4,
11/07/2026 14:25,11/07/2026 14:26,0,26,112,0,18/07/2026 14:26,R_3kOoNFOSeeO5jVI,anonymous,EN,1,,"1,2,3",2,23,5,11,,4,3,4,2,3,3,"1,3",3,"4,5,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 14:25,11/07/2026 14:27,0,13,121,0,18/07/2026 14:27,R_2whjQr8HYtNOgCh,anonymous,EN,1,,"1,2,3",2,21,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 14:34,11/07/2026 14:34,0,13,31,0,18/07/2026 14:34,R_2dyVZObQ9C31SRQ,anonymous,EN,0.100000001,,"1,2,3",2,21,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 14:41,11/07/2026 14:42,0,3,18,0,18/07/2026 14:42,R_3KTsQ6FiFMSZkIc,anonymous,EN,0.699999988,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 14:38,11/07/2026 14:42,0,41,216,0,18/07/2026 14:42,R_2qkiAHDCN0vUzLZ,anonymous,EN,0.400000006,,"1,2,3",2,20,4,9,,4,3,5,3,2,4,"4,6,9,10",9,"4,5,10",,4,3,4,4,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
18/07/2026 14:49,18/07/2026 15:03,0,100,833,1,18/07/2026 15:03,R_3DbZ1og2zBNGDwB,anonymous,EN,0.800000012,,"1,2,3",2,18,1,11,,4,1,2,1,3,3,"1,4,5,7,10",12,"3,5,10",,3,2,5,3,4,5,4,4,4,2,2,5,2,4,2,5,2,5,1,5,1,5,1,5,1,5,5,5,5,4,5,4,2,5,3,4,4,5,5,2,2,1,5,1,4,5,8,8Custom Value
11/07/2026 15:47,11/07/2026 15:55,0,49,436,0,18/07/2026 15:55,R_2Ya0AyjnmxsuutX,anonymous,EN,1,,"1,2,3",1,19,2,6,,3,3,4,2,5,4,"1,3,4,7,10",5,"1,3,5",,2,4,4,5,2,2,2,3,3,2,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
11/07/2026 16:13,11/07/2026 16:18,0,45,303,0,18/07/2026 16:18,R_1kMqQMM9yxaiSBL,anonymous,EN,1,,"1,2,3",2,18,1,3,,4,2,3,3,2,4,"1,3,4,7,9,10",4,"1,5,7",,3,2,3,4,1,2,2,2,4,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
18/07/2026 16:13,18/07/2026 16:26,0,100,778,1,18/07/2026 16:26,R_1DZtQUayv1ctsI2,anonymous,EN,0.100000001,,"1,2,3",2,18,1,1,,4,4,3,3,4,4,"1,3,4,6,8,9,10",6,"1,5,7",,3,3,2,4,2,3,3,3,4,2,2,4,2,4,2,4,2,5,2,4,1,3,2,4,2,1,4,4,5,4,2,3,2,3,3,4,4,5,3,2,2,3,4,3,3,5,5,5Custom Value
11/07/2026 15:10,11/07/2026 16:29,0,68,4789,0,18/07/2026 16:29,R_1DCj1GeiMFtFRAa,anonymous,EN,1,,"1,2,3",2,19,2,6,,3,1,3,4,4,4,"1,3,4,8,9,10",6,"5,6,7",,3,2,2,3,3,1,3,1,4,2,2,3,2,2,1,2,,,1,2,1,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,5,
18/07/2026 19:00,18/07/2026 19:17,0,100,982,1,18/07/2026 19:17,R_1OD0MjSpHnToaif,anonymous,EN,1,,"1,2,3",2,19,2,11,,5,4,4,3,4,4,"4,6,7,8,9",10,"5,6,7",,5,3,2,5,1,5,5,5,4,2,2,3,2,1,2,2,2,4,1,3,2,2,1,2,1,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,3,4,5,3,5,7,7Custom Value
11/07/2026 19:55,11/07/2026 19:56,0,13,53,0,18/07/2026 19:56,R_3L7Q7QofaXsR7oE,anonymous,EN,1,,"1,2,3",1,18,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
18/07/2026 22:28,18/07/2026 22:41,0,100,740,1,18/07/2026 22:41,R_3kNSTiIyR5eiU18,anonymous,EN,1,,"1,2,3",2,20,3,11,,5,3,5,5,3,3,"1,3,4,7,10",7,"1,5,7",,4,3,3,4,1,2,3,3,4,2,2,5,2,5,2,5,2,5,1,5,2,3,1,3,1,4,5,4,4,5,4,4,3,5,4,5,5,5,4,3,3,4,5,4,3,5,7,7Custom Value
12/07/2026 00:32,12/07/2026 01:19,0,60,2835,0,19/07/2026 01:19,R_3et1TtsxePqFOaJ,anonymous,EN,,,"1,2,3",2,18,1,5,,4,3,5,4,3,4,"1,4,8",4,"1,7,9",,3,3,2,5,2,2,4,2,4,2,,,,,2,2,2,3,1,3,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,5,
12/07/2026 02:32,12/07/2026 02:33,0,13,55,0,19/07/2026 02:33,R_1g7xr8e9kYMyS70,anonymous,EN,1,,"1,2,3",2,21,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 02:19,19/07/2026 02:37,0,100,1081,1,19/07/2026 02:37,R_3qxlZHE20w7YTRe,anonymous,EN,0.800000012,,"1,2,3",1,19,1,10,,4,4,4,4,4,3,"1,2,4,7,9,10",2,"1,5,7",,4,3,3,4,2,3,2,2,5,2,2,5,2,3,2,4,2,5,1,5,1,5,1,4,1,5,5,5,5,5,3,3,3,4,4,5,4,5,4,2,2,3,5,5,3,5,8,8Custom Value
12/07/2026 02:46,12/07/2026 02:47,0,13,62,0,19/07/2026 02:47,R_3oXWFDK4Wx1vDa2,anonymous,EN,0.100000001,,"1,2,3",1,18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 03:12,12/07/2026 03:16,0,90,294,0,19/07/2026 03:17,R_R4iC61Qv3R0AS53,anonymous,EN,1,,"1,2,3",1,18,1,7,,4,3,4,4,3,3,5,10,"4,5,6",,4,4,4,4,4,4,4,4,4,4,2,3,2,3,2,3,1,3,1,3,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,4,
12/07/2026 04:28,12/07/2026 04:29,0,3,65,0,19/07/2026 04:29,R_2BeV98rO6hyVs1A,anonymous,EN,0.400000006,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 05:12,12/07/2026 05:23,0,3,664,0,19/07/2026 05:23,R_1ojayAkoq8DD6kI,anonymous,EN,0.800000012,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 05:23,12/07/2026 05:24,0,13,51,0,19/07/2026 05:24,R_2AHh3Qk7vqWaMbP,anonymous,EN,1,,"1,2,3",2,19,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 05:33,12/07/2026 05:34,0,3,53,0,19/07/2026 05:34,R_2bLb4uIkmDr5swV,anonymous,EN,0.699999988,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 06:22,12/07/2026 06:25,0,26,202,0,19/07/2026 06:25,R_vlzYBnis35UTWfv,anonymous,EN,,,"1,2,3",4,23,6,7,,3,2,4,3,2,4,"1,3,4,8,10",8,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 06:19,19/07/2026 06:28,0,100,517,1,19/07/2026 06:28,R_2uE5mhtP2HJIX5T,anonymous,EN,0.899999976,,"1,2,3",2,19,1,11,,5,4,3,3,4,3,"1,2,3,4,5,6,7,8,9,10",3,"1,5,7",,4,3,3,3,2,3,4,3,4,2,1,4,2,3,1,4,2,3,1,4,1,4,2,3,1,3,5,5,5,4,4,4,3,4,2,5,5,4,2,1,2,2,4,5,4,5,5,5Custom Value
12/07/2026 06:58,12/07/2026 06:59,0,3,46,0,19/07/2026 06:59,R_1qVzKLqg4csNwaE,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 07:08,12/07/2026 07:19,0,64,685,0,19/07/2026 07:19,R_1ClReAeDqpysa3J,anonymous,EN,0.100000001,,"1,2,3",1,18,1,11,,4,5,3,2,4,4,"3,4,8,9,10",12,"2,7,9",,4,4,4,4,1,2,4,2,3,2,2,2,2,2,,,2,5,,,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,6,
12/07/2026 07:29,12/07/2026 07:39,0,41,594,0,19/07/2026 07:39,R_300ITXLcGd2feY0,anonymous,EN,0.400000006,,"1,2,3",2,18,1,4,,1,4,2,1,5,2,"5,10",11,"2,4,5",,2,3,3,3,2,3,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 07:46,12/07/2026 07:49,0,26,181,0,19/07/2026 07:49,R_3FXMxZjJXyUxYNQ,anonymous,EN,0.899999976,,"1,2,3",2,20,2,3,,5,5,3,3,3,5,"1,2,3,4,5,6,7,8,9,10",7,"3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 08:01,12/07/2026 08:02,0,3,49,0,19/07/2026 08:02,R_1i507rQEKyOOXoU,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 08:29,12/07/2026 08:30,0,13,37,0,19/07/2026 08:30,R_esLDt9XFx0P2Not,anonymous,EN,1,,"1,2,3",1,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 08:35,12/07/2026 08:40,0,45,318,0,19/07/2026 08:40,R_2D5YLTtmUSCHtQS,anonymous,EN,1,,"1,2,3",1,18,1,3,,3,3,5,1,2,2,"2,8",12,"6,7,9",,5,5,3,3,2,4,4,4,3,2,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
12/07/2026 09:37,12/07/2026 09:38,0,13,61,0,19/07/2026 09:38,R_C7i03IA7majibJv,anonymous,EN,0.800000012,,"1,2,3",1,18,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 09:44,19/07/2026 09:53,0,100,561,1,19/07/2026 09:53,R_3imrV2VYhSQVTRP,anonymous,EN,0.800000012,,"1,2,3",2,20,2,4,,4,2,3,4,4,3,"1,2,4,7,9",8,"2,5,7",,3,4,4,5,2,2,3,2,2,2,2,4,2,3,2,3,2,5,1,2,2,2,1,4,2,3,5,4,4,5,3,2,4,4,3,5,5,5,5,2,3,2,1,5,4,4,6,6Custom Value
12/07/2026 10:04,12/07/2026 10:08,0,26,218,0,19/07/2026 10:08,R_2TTdwKm3a1fuR8f,anonymous,EN,1,,"1,2,3",2,20,1,5,,4,3,2,3,2,5,"1,4,5,7,10",5,"1,5,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 10:49,12/07/2026 10:52,0,26,223,0,19/07/2026 10:52,R_2VlsDB1q3tkvLEG,anonymous,EN,0.699999988,,"1,2,3",2,21,3,5,,4,3,4,4,4,5,"2,3,5,7,9,10",6,"5,7,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 10:10,19/07/2026 10:58,0,100,2867,1,19/07/2026 10:58,R_Xi8ho4JhyG1ln0d,anonymous,EN,0.800000012,,"1,2,3",2,18,1,9,,2,3,5,4,1,2,"1,2,3,4,5,7,8,9,10",6,"6,7,10",,3,3,4,5,1,3,3,3,4,2,2,5,2,2,1,5,2,2,1,5,1,5,1,5,1,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3,4,4,5,1,1,5,7,7Custom Value
12/07/2026 06:59,12/07/2026 11:11,0,53,15121,0,19/07/2026 11:12,R_12b8IglAuVFSjQZ,anonymous,EN,1,,"1,2,3",2,19,1,5,,4,2,4,4,3,1,"1,2,3,4,5,6,7,8,9,10",4,"1,2,7",,5,3,5,5,2,3,5,3,5,2,,,,,,,2,5,,,1,3,,,1,5,,,,,,,,,,,,,,,,,,,,,3,
19/07/2026 11:07,19/07/2026 11:27,0,100,1187,1,19/07/2026 11:27,R_qIM2FTQY03nuAAF,anonymous,EN,0.800000012,,"1,2,3",2,18,1,11,,3,4,3,4,3,4,"1,2,3,4,6,7,8,9,10",5,"6,7,9",,4,2,5,4,3,3,2,3,5,2,2,5,2,5,1,2,2,5,1,5,1,3,2,4,1,5,5,5,5,5,4,4,4,5,4,5,5,5,4,3,2,3,4,4,4,4,6,6Custom Value
19/07/2026 11:19,19/07/2026 11:30,0,100,668,1,19/07/2026 11:30,R_3NPogPltWlCyqDO,anonymous,EN,0.800000012,,"1,2,3",2,21,4,10,,4,3,4,3,2,5,"1,3,4,5,8,9,10",10,"2,5,6",,3,2,4,4,5,4,4,2,3,2,2,4,2,4,2,3,2,5,1,3,1,2,1,3,1,2,5,4,4,5,3,2,4,4,4,5,4,4,3,2,1,4,3,4,4,5,8,8Custom Value
19/07/2026 11:34,19/07/2026 11:43,0,100,505,1,19/07/2026 11:43,R_1dvqd9zanpWB6ti,anonymous,EN,1,,"1,2,3",2,20,2,11,,4,3,4,3,4,3,"1,2,3,4,6,8,9,10",7,"2,6,7",,3,3,2,5,2,3,5,2,5,2,2,5,1,3,1,3,2,5,1,4,2,2,2,5,2,2,5,5,5,5,3,4,3,5,3,5,5,5,4,4,4,2,4,5,3,5,3,3Custom Value
12/07/2026 12:30,12/07/2026 12:31,0,13,46,0,19/07/2026 12:31,R_5gKOZiSqCTptZhT,anonymous,EN,1,,"1,2,3",2,19,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 12:51,19/07/2026 13:06,0,100,871,1,19/07/2026 13:06,R_129CLbrZM8pPgUp,anonymous,EN,0.600000024,,"1,2,3",1,22,5,5,,4,3,5,2,2,2,"1,4,6,7",4,"1,3,7",,3,2,4,4,3,3,2,3,4,2,1,5,1,2,2,3,2,2,1,5,1,5,1,5,1,4,5,4,4,3,2,5,4,5,2,4,5,5,1,2,1,4,4,4,4,5,6,6Custom Value
19/07/2026 13:18,19/07/2026 13:26,0,100,457,1,19/07/2026 13:26,R_1DCMcm6CcotDIAe,anonymous,EN,0.200000003,,"1,2,3",1,19,1,5,,1,1,1,1,1,1,6,4,"7,9,10",,2,1,2,2,1,2,1,1,5,2,1,3,1,3,2,5,2,3,1,3,1,3,1,3,1,3,5,5,5,5,1,1,1,5,5,5,5,5,1,1,1,1,5,5,5,5,6,6Custom Value
19/07/2026 13:25,19/07/2026 13:39,0,100,887,1,19/07/2026 13:39,R_3dFaUQyU53oJ6UI,anonymous,EN,0.300000012,,"1,2,3",2,20,2,9,,2,4,4,3,5,5,"1,3,4,7,8,9,10",6,"1,7,8",,5,4,5,4,2,3,5,5,5,2,2,4,2,4,2,4,2,5,1,4,1,4,2,4,1,4,5,5,5,5,4,4,4,5,5,5,5,5,3,3,5,2,5,4,2,5,7,7Custom Value
19/07/2026 13:28,19/07/2026 13:40,0,100,678,1,19/07/2026 13:40,R_3kLGnTr5bkBTNaH,anonymous,EN,0.899999976,,"1,2,3",2,19,1,11,,5,5,5,5,4,4,"1,4,6,7",8,"1,3,5",,5,4,3,4,3,4,5,4,4,2,1,4,1,3,2,4,2,4,1,3,2,3,2,4,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,1,2,5,3,4,5,3,3Custom Value
19/07/2026 13:41,19/07/2026 13:47,0,100,369,1,19/07/2026 13:47,R_25NsUDquHnOpN1T,anonymous,EN,0.300000012,,"1,2,3",1,18,1,9,,4,4,4,4,3,4,"1,2,3,4,5,6,7,8,9,10",10,"1,5,7",,4,4,5,4,2,2,4,4,4,2,2,5,2,3,2,4,2,5,1,4,2,3,2,3,1,3,4,4,4,4,4,5,4,4,4,4,4,4,4,5,3,2,3,3,3,5,6,6Custom Value
19/07/2026 13:44,19/07/2026 13:56,0,100,751,1,19/07/2026 13:56,R_U9JVCtrVOeDymYh,anonymous,EN,0.600000024,,"1,2,3",2,19,1,11,,5,5,5,5,4,5,"1,4,6,9",8,"1,3,5",,5,4,3,4,3,4,4,4,4,2,2,5,2,3,2,4,2,4,2,4,1,3,1,3,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,2,4,4,4,5,6,6Custom Value
12/07/2026 13:58,12/07/2026 13:59,0,3,78,0,19/07/2026 14:00,R_Q07AR7xmxbMsLAt,anonymous,EN,0.600000024,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 14:24,12/07/2026 14:25,0,3,8,0,19/07/2026 14:25,R_2EzsUOFXOPWCnHU,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 14:31,12/07/2026 14:31,0,3,11,0,19/07/2026 14:31,R_1NaDJg9wEKpwBx7,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 14:36,19/07/2026 14:43,0,100,401,1,19/07/2026 14:43,R_3GwDaVQ2lc8F6Uj,anonymous,EN,0.699999988,,"1,2,3",1,18,1,11,,2,1,3,3,2,5,"1,3,6,7,8,10",6,"1,3,7",,3,2,3,3,1,2,2,2,1,2,2,3,2,3,2,2,2,4,1,5,1,4,1,3,1,2,5,5,5,4,1,1,1,4,1,5,5,5,4,4,2,4,4,5,3,5,8,8Custom Value
19/07/2026 14:25,19/07/2026 14:58,0,100,1990,1,19/07/2026 14:58,R_1FLoZyDUcJUjwnn,anonymous,EN,1,,"1,2,3",2,18,1,2,,5,5,5,3,3,5,"1,4,9",3,"3,5,7",,5,3,5,5,4,4,5,4,4,2,2,5,2,5,2,5,2,5,1,5,1,5,1,5,1,4,5,5,5,5,4,4,4,4,3,5,5,5,4,3,4,3,2,2,5,5,8,8Custom Value
